ds,yhat,yhat_lower,yhat_upper
2011-05-01,44014632.78318076,39354719.787044965,48291299.743049756
2011-05-02,43114828.54542101,38490914.590847254,47709312.51010987
2011-05-03,42570997.86980521,37938964.07410818,47234782.59958491
2011-05-04,42506359.27228052,37961018.95921465,46881746.496626265
2011-05-05,42844074.64739053,38337607.05545036,47253728.86631611
2011-05-06,43357903.32454235,38810155.67414826,47960786.519866705
2011-05-07,43890938.675868504,38906950.35726681,48582376.94404776
2011-05-08,44352629.9541725,39825251.87901981,48851864.74739834
2011-05-09,44683227.68904749,40046724.75258391,48956834.14391127
2011-05-10,44924772.93085764,40386022.92802824,49428055.935943075
2011-05-11,45063471.23917624,40442026.77207202,49556158.51410789
2011-05-12,45068376.8844349,40147370.56620112,49895401.19146197
2011-05-13,44923770.493020676,40112000.50831522,49583571.069351755
2011-05-14,44746209.841901734,40438957.67712671,49310202.44314221
2011-05-15,44656778.42144102,40485992.26484237,49124336.481571354
2011-05-16,44676953.96133624,40126994.67508287,49682567.93140145
2011-05-17,44821107.55256927,40120878.9966695,49525074.2188564
2011-05-18,45013592.00161437,40584576.021666504,49972075.42105686
2011-05-19,45184904.20395583,40590953.68104408,49735439.849374175
2011-05-20,45304368.755673684,40751293.90789468,50023707.118097164
2011-05-21,45462284.66103895,40603795.73812782,50292084.07094658
2011-05-22,45726054.13501556,41404452.75273597,50310802.06354136
2011-05-23,46065381.66869857,41576031.93472247,50744064.99376974
2011-05-24,46489306.870372534,41745551.43639213,51264917.45363547
2011-05-25,46966444.08529216,42437832.50863495,51386320.18846236
2011-05-26,47461378.68640928,42779602.94794961,52178292.256782815
2011-05-27,47888527.725843206,43291545.011642426,52580636.85377386
2011-05-28,48172458.80170107,43359566.341022566,52948961.847746626
2011-05-29,48177985.38598769,43489559.54316948,53108594.13716338
2011-05-30,47765669.250877716,42870813.68604063,51846347.219607405
2011-05-31,47024603.46793948,42106493.13427353,51300317.46113221
2011-06-01,46184234.943456605,41730033.28500135,50728883.39845102
2011-06-02,45544563.05054016,40815794.17889304,50475289.10549877
2011-06-03,45297869.39032555,40751072.29714656,49624951.970786266
2011-06-04,45506347.56724293,40965810.08353873,49982978.93339847
2011-06-05,46022039.51962098,41341601.46931295,50726658.73358496
2011-06-06,46573797.50711791,42079585.20149924,51048229.91501062
2011-06-07,47033511.56028786,42501901.9451913,51382616.639827885
2011-06-08,47357215.153130904,42607766.4773332,51982995.14999962
2011-06-09,47564635.01587354,43202464.792367265,51929185.91334183
2011-06-10,47642962.478128165,43129374.179019086,52522061.46655026
2011-06-11,47608135.69655397,42699631.66845656,52109552.68250128
2011-06-12,47451178.86884258,43261351.96052973,52223738.66519166
2011-06-13,47168896.54081156,42768994.862635955,51757884.48381303
2011-06-14,46882889.73798119,42095342.273327045,51408687.882322446
2011-06-15,46699256.12937307,42510988.39068028,51072147.69749097
2011-06-16,46656993.7828038,42046606.45271075,51361898.2359077
2011-06-17,46688043.3789591,42152316.851247884,51194287.21368777
2011-06-18,46753122.81838137,42001563.04483097,51569171.48298734
2011-06-19,46818147.25450872,42505400.563940935,51134954.9219888
2011-06-20,46853761.67427395,42256890.63223891,51430874.752747506
2011-06-21,46946319.90309362,42083450.72707078,51655064.59016473
2011-06-22,47140611.212477416,42415877.60520579,52155698.143262245
2011-06-23,47440015.84173776,42944310.651022114,52246208.01566372
2011-06-24,47796785.76456442,43255450.84983494,52434581.45841911
2011-06-25,48218398.04631242,43888794.964073576,52884700.85385986
2011-06-26,48665529.27924217,44085459.07886599,53324987.60329078
2011-06-27,48992307.65148347,44537837.50107358,53616802.62201783
2011-06-28,49083404.912533246,44473608.773681276,53806292.40400415
2011-06-29,48808684.390043534,44565629.5737849,53697073.92289476
2011-06-30,48148777.032163985,43646558.53133231,52687080.09157922
2011-07-01,47233931.868350215,42518519.74320526,51513897.05352175
2011-07-02,46387181.554315254,41689229.7829527,50856628.39493382
2011-07-03,45891684.89943555,41244786.890351295,50326910.15458389
2011-07-04,45816036.10538103,41027833.894376464,50436086.83984538
2011-07-05,46105980.94647704,41649183.32033834,50599045.94864042
2011-07-06,46555303.28905921,42525204.41519158,51064414.38943663
2011-07-07,46967432.48045152,42572290.50483169,51508090.23211095
2011-07-08,47223870.2813606,42689318.917876415,52023220.55259291
2011-07-09,47363364.9511137,42786933.58603686,51661896.83584198
2011-07-10,47415797.284524605,42750878.710961,52019600.09773018
2011-07-11,47317199.12176934,42450606.56435868,52406809.918362215
2011-07-12,47077116.93912112,42633327.74373444,51345066.56012512
2011-07-13,46691901.726284854,42040766.71980437,51193104.31417832
2011-07-14,46243493.01592497,41582219.936709136,50846110.54230328
2011-07-15,45829215.5146602,41371833.23044754,50250178.496101655
2011-07-16,45571924.052941084,41177375.15215089,50333021.6398907
2011-07-17,45474979.54396203,41057226.25108217,50078184.84810972
2011-07-18,45412174.779572785,40854626.21781615,50098682.64979348
2011-07-19,45340513.873131014,40673365.822737634,50124981.52300727
2011-07-20,45252983.24125188,40512843.32185849,50293378.515755445
2011-07-21,45203076.35324497,40461939.26051551,49783779.05704815
2011-07-22,45231281.05589051,40810529.44558837,49751829.0235035
2011-07-23,45404997.530439384,41153753.654030144,50360478.14694176
2011-07-24,45718229.00543833,41043952.797232665,50367124.50126231
2011-07-25,46084919.73050591,41416731.51647672,50881909.32265363
2011-07-26,46492121.151042245,42043406.99438227,51298371.11661692
2011-07-27,46872845.47668587,42409595.565613754,51523297.39587551
2011-07-28,47108466.46736975,42790703.57643006,51872202.30087806
2011-07-29,47029897.83457221,42292017.94886739,51602428.9078766
2011-07-30,46589907.8065901,42086318.41578048,51344974.855182566
2011-07-31,45859969.91440744,40953918.189436,50544620.439203545
2011-08-01,45015545.17893481,40627097.209029816,50077715.414878204
2011-08-02,44382296.38900628,39983449.66974649,48806200.15779128
2011-08-03,44174430.649637654,39832579.564212956,48775230.33308637
2011-08-04,44412893.57218018,39732354.31774523,49212688.42792602
2011-08-05,44915905.25453776,40380480.11832467,49347470.42279342
2011-08-06,45503472.76743081,40864277.59857096,50401546.05989343
2011-08-07,46027924.56977685,41398945.207173534,50541357.01511488
2011-08-08,46388724.56316101,41845566.93788303,50730009.57172454
2011-08-09,46628927.41359611,41894725.63367077,51311952.751844056
2011-08-10,46756230.26815827,41913694.20212809,51305628.38437297
2011-08-11,46746295.083521545,41969650.93587264,51393160.68372198
2011-08-12,46560444.64920157,42012966.065111004,51311884.853190675
2011-08-13,46285673.144688174,41728394.03918801,50708275.5713536
2011-08-14,46039125.47793473,41723601.87459844,50728746.447467834
2011-08-15,45875422.380710505,41153642.00597007,50326819.8769773
2011-08-16,45859386.79969495,41223244.572269954,50227518.290964186
2011-08-17,45943813.78353658,41287344.92448792,50439477.67556253
2011-08-18,46048792.71724542,41567833.85676349,50364435.222509526
2011-08-19,46110227.192751914,41055239.81990926,50689751.59185627
2011-08-20,46196446.399657674,41731155.32793076,50936322.03226794
2011-08-21,46379802.23169757,41702589.639998876,50836680.960303724
2011-08-22,46650802.5694631,41747833.11985472,51466637.53390748
2011-08-23,47036034.02468273,42503278.64382334,51640741.774417
2011-08-24,47506659.35048297,42801963.43975949,52198874.16846058
2011-08-25,48027786.7745148,43396142.2510877,52304177.65536907
2011-08-26,48526967.42391033,43683692.47881263,53198449.34660141
2011-08-27,48950488.68569986,44363938.98248416,53631269.29320479
2011-08-28,49161142.43257671,44618158.77268002,54071194.04375162
2011-08-29,48967039.285576634,44425614.08186352,53362743.701330915
2011-08-30,48368671.417233795,43441065.87000143,53033051.304474175
2011-08-31,47517270.342171066,42721346.57604267,52076645.36382507
2011-09-01,46699742.10097215,42346076.65655279,51600966.55726246
2011-09-02,46173427.08413037,41510377.589419425,51020904.598163776
2011-09-03,46104750.7597999,41363965.53917794,50252709.00582839
2011-09-04,46419794.07404051,42103599.38472007,51158203.238468274
2011-09-05,46849756.43039375,42179268.55919544,51505386.0728267
2011-09-06,47215461.941725574,42534202.090352446,51795182.10889674
2011-09-07,47415772.88000979,42847684.86811831,52239813.01470173
2011-09-08,47449233.76716251,42597484.31829531,51950097.65482169
2011-09-09,47316952.377420634,42617107.56676201,52124384.20611376
2011-09-10,47053473.4058669,42508628.33617901,51541282.422616445
2011-09-11,46641249.77002721,41911612.87744318,51403753.251109235
2011-09-12,46037445.26007806,41884362.458445154,50567257.560366
2011-09-13,45354044.20606685,40831966.07848533,50031053.54736972
2011-09-14,44716764.475352414,40271506.18768391,49268273.91375988
2011-09-15,44215340.64756167,39411570.42292733,48547398.607410535
2011-09-16,43827872.17200785,39408313.47258099,48593198.129129045
2011-09-17,43528984.44236439,38888133.52086427,47986046.10603879
2011-09-18,43263512.40489169,39005276.17817919,47833352.279294215
2011-09-19,42973679.38444409,38281605.8834146,47977128.54838327
2011-09-20,42743508.70381962,38284662.56186771,47299315.505819656
2011-09-21,42640550.06452468,37955607.99055447,47350864.78406249
2011-09-22,42696541.6337692,38212963.3944824,47113910.96239311
2011-09-23,42877966.09168248,38216185.742095,47454828.134224296
2011-09-24,43198112.295405135,38536243.25619279,47469859.36479679
2011-09-25,43628723.64612759,39157945.1467418,48258339.47328486
2011-09-26,44045340.47473345,39172243.940198496,48119059.2694587
2011-09-27,44349462.29632866,39488811.153047256,48806546.07746621
2011-09-28,44386964.884928696,40183259.741926834,49028002.31386841
2011-09-29,44064860.92688462,39398063.67398399,48707988.01019177
2011-09-30,43422172.63786962,38885647.27949523,47975944.860285185
2011-10-01,42734278.71401259,38075780.65692224,46896184.695976675
2011-10-02,42314021.49247136,37560928.744457625,46912732.945418596
2011-10-03,42319224.824319035,37793486.55323672,47166869.37141754
2011-10-04,42788878.417067446,38253078.01003061,47662318.440364935
2011-10-05,43550562.665197805,38712578.65232837,48064782.12045465
2011-10-06,44370297.71417589,39847573.57427317,48917195.13480962
2011-10-07,45058444.40269517,40236157.912878044,49594353.610731445
2011-10-08,45604922.69893136,40585728.70669956,50445066.47923408
2011-10-09,46031287.96567243,41763171.636727236,50953177.9560915
2011-10-10,46283602.89756935,41726139.3040042,50862788.15189647
2011-10-11,46356524.66418784,41818583.35751593,51327831.7114574
2011-10-12,46228360.497847795,41756750.2476176,50985398.739254214
2011-10-13,45944330.36104125,41213618.84188254,50563261.74968613
2011-10-14,45593010.578524515,40636720.39391261,50160124.11927725
2011-10-15,45331293.05966577,40513484.031948015,49856686.00083409
2011-10-16,45211118.566157006,40809220.10825279,49968708.274900824
2011-10-17,45130697.420116305,40498810.46972849,49817240.5100059
2011-10-18,45036867.39774023,40285345.03101101,49470386.75460936
2011-10-19,44891313.40361701,40401153.22671711,49699108.20249373
2011-10-20,44729308.483570255,40124332.34902679,49176143.7111233
2011-10-21,44602328.95460995,39996212.291093856,49385694.84290684
2011-10-22,44610127.200415164,40057991.17917725,49658639.98302727
2011-10-23,44772882.47974425,40222322.96895836,49551598.73191668
2011-10-24,45014014.722972475,40270173.26112411,49571547.4949794
2011-10-25,45331911.34912117,40765616.10993721,50329088.25628983
2011-10-26,45683456.06874143,41088489.22756973,50562742.6151758
2011-10-27,45980440.58126238,41007654.19540635,50548602.62037434
2011-10-28,46059232.42791933,41503801.118081585,50642047.74936209
2011-10-29,45831049.53158371,40861609.67856943,50157053.571669765
2011-10-30,45286048.12472199,40636113.522356234,49829965.375846036
2011-10-31,44527669.75069074,39598888.72520328,49060693.94388756
2011-11-01,43878610.477413975,39345121.53513931,48753091.15347285
2011-11-02,43626791.87861325,38667806.41186357,48077236.00683436
2011-11-03,43900873.316713974,39266467.79413852,48576332.83531711
2011-11-04,44566902.063523896,39854931.90050915,49134992.19749111
2011-11-05,45470319.23322933,40954496.80659062,49993860.81487253
2011-11-06,46405029.38977125,41426624.55178585,50723670.372969255
2011-11-07,47203588.85616578,42718616.02139605,51793559.930598974
2011-11-08,47881136.2910035,43130010.75229881,52443751.57765736
2011-11-09,48451506.847249694,44034446.71339155,53027080.798251666
2011-11-10,48897774.919771604,44252985.4289594,53570722.19004274
2011-11-11,49160239.90777575,44612173.0956269,53583721.561299466
2011-11-12,49285281.59087563,44738621.30165261,54167267.925876796
2011-11-13,49359656.93126313,45023194.99329028,54049791.85680984
2011-11-14,49443954.566677324,45019933.54184625,53995052.111799374
2011-11-15,49643780.67449571,44951414.76909805,54440255.95749821
2011-11-16,49948762.264939114,45285106.7880097,54364110.22269189
2011-11-17,50282150.37978883,45416611.82595961,54702873.81977405
2011-11-18,50549496.28377266,46263856.82313924,55212402.33698872
2011-11-19,50787519.13794731,46257757.8579901,55295675.60944488
2011-11-20,51061328.518278696,46148839.89602317,55454120.717302725
2011-11-21,51380741.717255175,46701703.06740504,55868858.82664108
2011-11-22,51802286.86742827,47178621.665119186,56494436.295180894
2011-11-23,52315234.4772218,47656722.60723783,56998727.554995686
2011-11-24,52894307.54659745,48261242.24138668,57486983.73541894
2011-11-25,53484944.4750779,49212765.33625398,58106337.50874181
2011-11-26,54068613.97038383,49770711.98663818,58481122.49154465
2011-11-27,54537002.79548243,50039457.11940556,59197885.92722467
2011-11-28,54686572.58057247,50240505.178021766,59561050.3069392
2011-11-29,54458105.55104723,49933685.060708955,59064135.80532338
2011-11-30,53923837.80660498,49372875.84831115,58285000.97076395
2011-12-01,53331109.710107334,48383155.48248867,57966845.39342221
2011-12-02,52975398.954470865,48528723.45037925,57528166.73054102
2011-12-03,53125412.69014412,48302260.622283064,57696746.329883315
2011-12-04,53812273.851892635,49053372.62896615,58564094.633506715
2011-12-05,54811556.59899301,50308132.44073036,59299102.45896179
2011-12-06,55916777.01746757,51157566.388028614,60806146.37015425
2011-12-07,56962042.34471393,52489610.6160561,61931864.14954505
2011-12-08,57896819.57702865,52978178.01672454,62562074.263991825
2011-12-09,58711390.42280901,54116153.88763266,63169286.11780613
2011-12-10,59449469.69035843,54403037.267350316,63964372.0391254
2011-12-11,60083910.27973358,55147297.808596775,64435306.26694878
2011-12-12,60528752.80911465,55801964.40780421,65141530.733631425
2011-12-13,60844254.62835067,56105562.56793786,65490573.821322046
2011-12-14,61129291.0170165,56506062.36177227,65689915.72362569
2011-12-15,61485463.880275734,56589976.02832838,66172002.89324536
2011-12-16,61918454.01337983,57372392.53128343,66429190.00186119
2011-12-17,62410268.7152405,57532170.26382676,66968693.64608721
2011-12-18,62873703.94338224,58139921.36241916,67385085.50857332
2011-12-19,63196160.792965084,58531121.70831837,67465003.54858634
2011-12-20,63419939.538915195,58720468.78829966,68102380.83038136
2011-12-21,63601256.086862974,58837026.847618535,68042272.26338887
2011-12-22,63781709.99336371,58811089.11509296,68216456.75916867
2011-12-23,63935827.00280937,59232859.01388418,68567626.72983125
2011-12-24,64074917.07653405,59734113.02527085,68711415.78158163
2011-12-25,64170220.6747433,59371033.55459809,68837594.46781944
2011-12-26,64114190.15397816,59678469.80617366,68652924.72018105
2011-12-27,63838326.63791563,59469372.21052176,68439466.67427327
2011-12-28,63199538.57152314,58544037.5356328,67589908.07047884
2011-12-29,62069113.92783543,57347798.34542499,67041613.958036356
2011-12-30,60411474.9491873,55789787.62156627,65055623.26420732
2011-12-31,58438328.20011506,53229759.34450629,63276489.12026732
2012-01-01,56464945.746311985,52028887.62728573,61120246.1146562
2012-01-02,54734343.192827545,49878176.310574576,59396179.39652546
2012-01-03,53414501.54368511,48938726.171112835,57901386.36718323
2012-01-04,52437094.6015495,47991428.458238944,57218576.65840989
2012-01-05,51603457.95709062,47022625.22966977,56348571.07769563
2012-01-06,50700800.06338665,46075772.35588936,55312555.09777786
2012-01-07,49687064.158470474,45171715.32728279,54428401.619041786
2012-01-08,48584885.46344748,43702532.62434396,53298581.30611802
2012-01-09,47375719.299075544,42690386.47283883,51579184.25717323
2012-01-10,46090867.54364012,41034594.1921853,50598458.81007784
2012-01-11,44715408.94965419,40046349.59380063,49556038.467466414
2012-01-12,43274569.40157701,38408902.43570855,47975275.00876544
2012-01-13,41842754.75269212,37638424.78657035,46320438.03477341
2012-01-14,40597125.15951473,35617541.4112238,45083849.918145046
2012-01-15,39639744.8056033,35168945.52644649,44138167.16251732
2012-01-16,38914604.634522215,34151256.46574802,43432820.98961594
2012-01-17,38377295.06552141,33755328.79983193,42970638.579070136
2012-01-18,37959612.97873916,33424323.871923964,42585855.98865904
2012-01-19,37656431.97757001,33136348.05098809,42310744.97266487
2012-01-20,37498389.255162634,32957555.89205474,42096122.02369852
2012-01-21,37588893.5177551,32660182.06006718,41539509.49542398
2012-01-22,37957639.34787388,33275333.92380483,42594636.01104298
2012-01-23,38524804.78140443,33722221.85963861,43118250.42000099
2012-01-24,39274259.57851833,34484867.30480238,44107001.5613581
2012-01-25,40155891.68479502,35393589.21467655,44514118.47698451
2012-01-26,41090160.79898061,36356375.19282678,45840887.07580525
2012-01-27,41918360.59949852,37313396.14618832,46481834.34198269
2012-01-28,42517562.47099299,37759341.24907838,47371119.433407485
2012-01-29,42791141.58250228,38573204.0618736,47933778.90330284
2012-01-30,42733465.79513753,38014300.83286238,47413178.13871799
2012-01-31,42594177.66032469,38123868.74183516,47174976.049970955
2012-02-01,42669359.21024058,37874913.15346909,47346152.40064521
2012-02-02,43167734.707043864,38305179.45253753,47595002.66183965
2012-02-03,44074446.957158476,39321511.938628905,48433537.183959685
2012-02-04,45255331.470577665,40610521.851636305,49939611.89105555
2012-02-05,46480378.53581004,41894108.6029763,51051479.84318853
2012-02-06,47523248.65508812,42622777.45181525,51919961.53303374
2012-02-07,48355900.83345106,43859567.0060042,52991717.04756428
2012-02-08,48991378.61702284,44496263.14382123,53561982.0674501
2012-02-09,49435687.1713357,44911458.43558706,54064575.97446267
2012-02-10,49638795.47157187,44962160.06884302,54188259.210402854
2012-02-11,49625954.28403892,45066536.37156354,54123755.859207146
2012-02-12,49453591.804120645,44609566.984007634,53631582.59598555
2012-02-13,49178999.70472891,44825550.338888235,54047197.33899499
2012-02-14,48944546.07440484,44595017.70252383,53520629.91519568
2012-02-15,48796133.244125515,44170866.56707215,53604735.83311414
2012-02-16,48693829.69429142,43969495.26679881,53429167.72247095
2012-02-17,48540536.955846734,43782647.81971834,53101174.85043514
2012-02-18,48344391.401826024,43624493.08315112,52632978.791877076
2012-02-19,48150122.059104756,43752587.08435318,53067906.29876162
2012-02-20,47975403.97724863,43600292.24796371,52665547.77597673
2012-02-21,47902199.97632203,43287376.39656348,52620871.46062173
2012-02-22,47941144.34164199,43147797.512823954,52251733.66073487
2012-02-23,48073704.730147354,43586968.4290902,52755558.1724974
2012-02-24,48249922.44709026,43613362.415102966,52956766.59716141
2012-02-25,48469120.17625661,43616363.82249752,53262598.37070798
2012-02-26,48649894.976425536,43572325.42398564,52989885.06595547
2012-02-27,48593938.0954914,43796231.695194915,53333875.14653348
2012-02-28,48194281.708972454,43628628.541047096,52892409.084086984
2012-02-29,47430412.23272822,42475377.931074984,52049252.297275916
2012-03-01,46460899.95020846,41912472.46971064,51155148.03480334
2012-03-02,45555286.687959075,40760261.95209316,50264215.29407781
2012-03-03,45039227.5036157,40080035.58959346,49665126.63102643
2012-03-04,45045598.70593909,40263332.51777776,49280323.34467051
2012-03-05,45431492.34715113,40865001.58980988,50105754.230500855
2012-03-06,46003656.04500638,41376868.74944358,50460719.281560086
2012-03-07,46551229.9438154,42379405.30413512,51248630.719234645
2012-03-08,46969225.456590526,42160411.11118737,51399784.87803189
2012-03-09,47227974.65835948,42441603.88774205,52024429.08618104
2012-03-10,47387726.88457758,42654811.73460706,52069367.31725663
2012-03-11,47443133.78651662,42808525.8473159,52041347.84875084
2012-03-12,47304867.56323116,42617140.733728826,51518072.91950549
2012-03-13,47005448.316222385,42257545.087191924,51767571.14525539
2012-03-14,46625614.00292552,41700394.193484016,51361293.59958729
2012-03-15,46287424.48550903,41193920.696754314,50623960.486335084
2012-03-16,46052142.22098728,41637344.014117636,51022386.953106545
2012-03-17,45957091.12565415,41440329.40947084,50296185.07378582
2012-03-18,45937994.886049464,41201223.15713654,50421467.602130175
2012-03-19,45870284.52404902,41393889.742700286,50354326.47073856
2012-03-20,45774859.29648523,41140776.90694904,50274806.003652014
2012-03-21,45708021.25358209,41244588.50587953,50432535.20579209
2012-03-22,45737739.100987,41123790.64822333,50535108.2728831
2012-03-23,45872115.01905375,41199151.402917586,50186891.01917245
2012-03-24,46142489.59009203,41509597.29890715,50672442.21284223
2012-03-25,46529116.46005339,42169128.97209326,51232906.05031222
2012-03-26,46940266.96377131,42601093.41233148,51502695.824832775
2012-03-27,47335924.71453012,42636614.20524461,51600494.26601943
2012-03-28,47595307.65919906,43001776.901561245,52127655.03806424
2012-03-29,47570303.184255466,42790154.56446293,52286980.84686941
2012-03-30,47149641.25343948,42459951.91198337,51624057.1116608
2012-03-31,46441507.97756356,41777597.61721706,51084035.87637598
2012-04-01,45690607.363282904,40958625.301611185,50199671.84599084
2012-04-02,45147023.00020747,40624504.14616452,49530020.820787095
2012-04-03,45052717.76973774,40057760.305691734,50013300.39052784
2012-04-04,45423551.912615225,40866393.01868663,50259977.03649975
2012-04-05,46092438.891093165,41455603.455894664,50613076.00104784
2012-04-06,46806404.3892893,42169489.70546025,51409028.62418607
2012-04-07,47443948.17752739,42895604.62125586,51814045.223025076
2012-04-08,47962780.25724808,43355946.94074604,52648195.501989305
2012-04-09,48320161.731330216,43610859.83282074,53059763.03024832
2012-04-10,48544623.85744319,44080899.16225776,52896606.00764388
2012-04-11,48604925.02703243,43820824.37168973,53317688.864253804
2012-04-12,48480413.64594785,43940302.648330815,53193398.84030874
2012-04-13,48191304.179364346,43350811.60051461,52960444.354468405
2012-04-14,47887425.00739245,43351468.782949544,52550011.97331467
2012-04-15,47686898.983102486,43177840.38687055,51961582.81052038
2012-04-16,47572466.32262526,43048743.54233946,52129132.74456848
2012-04-17,47521498.45160136,42694183.603891745,51863262.41358665
2012-04-18,47452143.32961052,43157093.07801646,51891686.6278246
2012-04-19,47324600.66702212,42834788.68314967,51918531.33246816
2012-04-20,47146966.19224723,42276848.14589261,51685785.555863224
2012-04-21,47030732.97635096,42320478.4466278,51681894.79660185
2012-04-22,47036653.36994944,42277093.813913256,51692638.490634784
2012-04-23,47116380.847553216,42132518.596529745,51600298.91845718
2012-04-24,47273447.558440454,42330228.5562382,51882995.03156479
2012-04-25,47478590.44971041,42823549.49616365,52087431.657598644
2012-04-26,47689813.254009224,42967808.99204674,52403170.64247777
2012-04-27,47797044.40158551,43104511.75941569,52602104.23701371
2012-04-28,47704510.59902568,43078700.3348445,52389255.26872583
2012-04-29,47292524.284683205,42733445.93015708,51879780.439330354
2012-04-30,46488472.230987206,41897786.24361422,51379426.79708879
2012-05-01,45477511.61624191,41067040.02375208,50109226.14089697
2012-05-02,44552463.563580975,39806287.90872837,48890193.26037091
2012-05-03,43999310.17797556,39441302.57387773,48616262.44740946
2012-05-04,43923744.013118125,39336424.456326894,48533498.74896135
2012-05-05,44286899.51063998,39743726.79688256,49062635.11384537
2012-05-06,44884375.53133995,40466028.95303065,49659492.84903278
2012-05-07,45454462.066157945,41028037.19498421,50202536.64458219
2012-05-08,45919354.7544133,41142491.706876986,50317913.93607713
2012-05-09,46272455.36359098,41758326.961991705,50690053.17514046
2012-05-10,46532921.989379,41888285.848012246,51254234.083216056
2012-05-11,46664904.07172556,41812008.38708974,51191004.372778945
2012-05-12,46677424.24485337,41967814.08988746,51355804.2280643
2012-05-13,46584367.47823597,41816041.38800056,51239650.76887444
2012-05-14,46407343.806565486,41669559.70635644,51442097.526134215
2012-05-15,46287694.78752637,41810809.2681103,51393572.65961884
2012-05-16,46303102.72748984,41706232.391836874,50780405.264832534
2012-05-17,46444483.267530635,41293149.78831875,50698795.8349724
2012-05-18,46612559.36638248,41911598.17108062,51544820.981706396
2012-05-19,46777004.321744464,42169974.4255381,51632652.87874492
2012-05-20,46936743.92257248,42268574.43458182,51140210.84262561
2012-05-21,47086731.509626515,42416112.77297625,51712560.69562844
2012-05-22,47313227.42970865,42419172.23917202,52108533.09091244
2012-05-23,47640874.539919205,43053577.6363938,52176361.26391538
2012-05-24,48055529.37455437,43369345.2337324,52716479.54635924
2012-05-25,48504054.80335308,43889762.72044393,53393136.63200748
2012-05-26,48991601.6840953,44416503.11500438,53710331.943147704
2012-05-27,49460658.47706739,44813331.46604432,53939425.245942816
2012-05-28,49735406.16084028,45314464.15820423,54418854.046985455
2012-05-29,49693274.851466075,45612355.10832285,54450671.55215124
2012-05-30,49246519.07176017,44767062.92769178,53568040.44182244
2012-05-31,48463608.81764261,43958812.48983913,53266215.4724206
2012-06-01,47560213.08633963,42869399.07659365,52060575.881452255
2012-06-02,46886831.034838706,42128679.46977031,51648965.47060818
2012-06-03,46671806.102576196,42235850.40847754,51222106.91374198
2012-06-04,46880618.79367612,42034267.21234616,51449800.91182893
2012-06-05,47376959.536308706,42833703.175200224,51726215.455848254
2012-06-06,47936840.36093285,43381843.93085891,52347675.25931337
2012-06-07,48404371.41416142,43852951.08253849,53086843.02354673
2012-06-08,48712993.20695381,44444080.764174655,53671657.66393203
2012-06-09,48923979.21787592,44457653.25571478,53516235.77995722
2012-06-10,49054159.775463164,44578723.31252351,53317418.38100499
2012-06-11,49021362.07835162,44266758.758106835,53246205.9738413
2012-06-12,48832381.34041115,44175650.86151991,53249482.45979555
2012-06-13,48530998.323049,43914270.69096187,53562273.78525736
2012-06-14,48226349.55156859,43568517.21043034,52880429.157608576
2012-06-15,48006055.41145954,43596202.750385396,52469697.081553936
2012-06-16,47950938.68135101,43203100.47320095,52620365.445930004
2012-06-17,48020961.44018005,43861515.22994581,52678931.4483731
2012-06-18,48077328.38562896,43882226.770217985,53110300.397592865
2012-06-19,48101192.915356435,43498295.20296308,52734602.56369656
2012-06-20,48117715.790905505,43704843.205027424,53068119.66437634
2012-06-21,48191710.35758416,43399225.54015059,52919845.85075715
2012-06-22,48348007.670530654,43698129.151569046,52959286.21681452
2012-06-23,48631178.583218604,43902870.08340707,53341595.43839061
2012-06-24,49022560.22754192,44435969.80334759,53816525.43737586
2012-06-25,49431850.31420093,44902416.692704625,54521182.202433914
2012-06-26,49835257.44069033,45117549.63327647,54395663.13968081
2012-06-27,50139028.175436296,45573225.309788875,54824098.64606264
2012-06-28,50201840.20464122,45650026.10147984,54767018.40713258
2012-06-29,49870076.54599404,45276827.653972164,54398661.1705413
2012-06-30,49165691.232858226,44533490.79879935,53694038.17328635
2012-07-01,48252718.587676674,43505971.98137724,52382527.900044985
2012-07-02,47363819.027549095,42507222.930434,51892901.69547143
2012-07-03,46804752.05886755,42109669.14336596,51215361.04033689
2012-07-04,46700716.33960735,41717112.34652028,51384018.238478996
2012-07-05,46972392.11375134,42437858.63881189,51365033.89715614
2012-07-06,47388075.61281451,42782967.22072848,51879130.048388384
2012-07-07,47788191.0430066,43608815.34482015,52301324.79222523
2012-07-08,48082121.344985306,43414277.106747344,52614335.93185428
2012-07-09,48211608.5189477,43818270.15809499,52770720.362076126
2012-07-10,48223432.004443035,43582515.31840362,52699098.073621444
2012-07-11,48107594.268815175,43242839.61889501,52785696.77510938
2012-07-12,47836902.915468074,43230750.076728925,52375508.854411885
2012-07-13,47400043.01853962,42600951.08611713,52068285.63395676
2012-07-14,46921390.98118963,42596999.19169877,51518663.155973256
2012-07-15,46529869.86735345,41783817.372773476,51393050.00402015
2012-07-16,46252134.97942889,41874866.51311674,50627764.58921831
2012-07-17,46107289.00594557,41564235.75796234,50879567.70627621
2012-07-18,46021864.83780981,41319932.3181943,50588512.92190383
2012-07-19,45928280.50066801,41234248.36422542,50080926.38881779
2012-07-20,45798223.2258054,40819417.30098066,50369226.230962075
2012-07-21,45726655.17736106,41312772.52303015,50564830.99481153
2012-07-22,45784422.9075133,41338364.45631979,50557710.25742475
2012-07-23,45941713.39784308,41395793.21349572,50913233.886986196
2012-07-24,46208352.07526485,41970266.25308566,50781800.13195326
