ds,yhat,yhat_lower,yhat_upper
2011-05-01,44604844.64717381,39620837.67144573,49457061.8041184
2011-05-02,44470671.57574912,40012033.10316376,49528098.34454614
2011-05-03,44359341.87233748,39977434.10600371,49174381.408654496
2011-05-04,44273575.10741853,39339475.84293931,48937248.43613343
2011-05-05,44215472.29320611,39075976.37088773,48719710.45563727
2011-05-06,44163319.619386286,38988847.06311448,48939587.451529145
2011-05-07,44160385.33615735,39511491.92668723,49033602.1685777
2011-05-08,44209605.71979211,39512269.66465377,48878137.81057126
2011-05-09,44266865.98970001,39546675.51862561,48911597.81124284
2011-05-10,44352456.4404036,39305888.90947464,49019670.80287217
2011-05-11,44464375.140252545,39615150.11316192,49149799.02359588
2011-05-12,44600040.16348682,39530440.68405868,49395423.65138166
2011-05-13,44733222.40017337,39792677.01589361,49016759.52513386
2011-05-14,44902965.50342849,40226267.832170375,49415767.79078383
2011-05-15,45108387.02295546,40659298.24299502,50033884.746643744
2011-05-16,45302054.92406127,40859147.953669555,49978439.0440942
2011-05-17,45501533.73342765,40752006.361347914,50501331.05086196
2011-05-18,45702752.479274064,41111141.56363984,50323361.093460195
2011-05-19,45901764.0062393,41302341.673640996,50619414.09719846
2011-05-20,46071703.835600406,41347575.18196974,50783775.02515799
2011-05-21,46251714.57857524,41779911.48039844,50932429.432766855
2011-05-22,46441728.36860757,41751773.41805858,51598958.99127192
2011-05-23,46595810.667732984,41714522.52123262,51051416.53708072
2011-05-24,46733644.22010158,41772079.56186844,51173850.7928094
2011-05-25,46853824.07451773,41890455.760415114,51535177.16924496
2011-05-26,46955527.27745146,42159475.855386324,51444709.42470021
2011-05-27,47015369.95276719,42542519.478228755,51643535.132822305
2011-05-28,47076220.97720426,42042006.68930242,51556879.802208
2011-05-29,47141868.15709125,42166890.69255741,51843147.65330554
2011-05-30,47170243.83280373,42397173.51944316,51901709.093572505
2011-05-31,47184792.27758607,42523763.17148192,52313157.44164991
2011-06-01,47187653.318701096,42332370.7061087,51826079.2121396
2011-06-02,47181229.0949989,42686154.05419604,51613354.829446845
2011-06-03,47144949.68698011,42491062.72420995,51851932.87794372
2011-06-04,47124009.465775214,42244704.43134046,51482251.216080755
2011-06-05,47123972.24422459,41863097.634230845,51827501.80492499
2011-06-06,47103953.81207976,42436766.67417858,51930304.1550013
2011-06-07,47087965.30907636,42304730.66685032,51731704.20708892
2011-06-08,47078092.35449332,42206914.82887626,51826250.201176345
2011-06-09,47076076.73153886,42427646.01758785,51780216.0007796
2011-06-10,47060115.6496917,42250922.12429471,51493963.273641676
2011-06-11,47073649.14847419,42329480.4077654,51499323.92557373
2011-06-12,47120031.91768078,41899882.85149678,51624464.814357564
2011-06-13,47155796.38961884,42325912.84853041,52163094.53326041
2011-06-14,47202085.16231044,42285035.06861444,52064909.91349254
2011-06-15,47257930.16885848,42622464.11479185,51911796.079467826
2011-06-16,47321936.75119946,42813178.09778315,52165647.84382934
2011-06-17,47369187.10807498,42409592.29833683,51646879.9719985
2011-06-18,47440129.84372787,42658140.926604405,52360631.803374216
2011-06-19,47535348.69898892,42732029.56893194,52028665.22991464
2011-06-20,47608913.77670783,43258329.22464031,52474284.54786935
2011-06-21,47679893.34342419,43172208.05323088,52403877.07015276
2011-06-22,47745695.82057515,43158563.92657658,52837365.14743678
2011-06-23,47803803.69015759,43094109.61194396,52624866.710459374
2011-06-24,47828709.65286948,43159703.151045166,53063901.933090426
2011-06-25,47860821.449022055,43224946.33957439,53021223.99682338
2011-06-26,47901228.12148659,43433853.62032822,52926749.36836881
2011-06-27,47905031.29577191,42880763.933817945,52637572.45341178
2011-06-28,47892820.375141576,43286651.7261854,52338914.115585595
2011-06-29,47863962.60307582,43270129.162188955,52334379.445172936
2011-06-30,47818271.53367914,42655012.785873696,52787213.17794285
2011-07-01,47732866.47943152,43083784.42430227,52331773.37759513
2011-07-02,47650991.919680156,42911466.158976406,52177738.28212414
2011-07-03,47576692.479725674,42591754.16202127,52081116.51075518
2011-07-04,47468050.05161348,42644050.26766741,51931578.76589974
2011-07-05,47348565.01911203,42738878.26530323,52400003.45374129
2011-07-06,47220355.57377728,42266287.94730511,51961922.07098812
2011-07-07,47085741.57011651,42193684.37904352,51990432.12794853
2011-07-08,46924028.176786646,42212824.74341268,51827135.03090462
2011-07-09,46780260.68954394,41800001.18258134,51637546.823146634
2011-07-10,46659848.11772684,42284061.336364366,51268828.03123992
2011-07-11,46521763.67401879,41725730.90034278,51373408.31755363
2011-07-12,46389905.19774784,41688595.13748033,50923678.75775155
2011-07-13,46266290.0379003,41404861.20339902,50626831.16796028
2011-07-14,46152650.85445266,41620315.44246536,50810558.52560432
2011-07-15,46027247.053118005,41492072.096944295,50757672.43942848
2011-07-16,45933662.1697391,41150986.6421582,51004957.16449511
2011-07-17,45875483.27941282,41135875.27775408,50398581.21068254
2011-07-18,45809568.59278892,41311397.62316371,50676625.383765414
2011-07-19,45757483.93561828,41075990.35331552,50580426.73928119
2011-07-20,45718780.018923685,40902211.40199155,50636930.65863785
2011-07-21,45692674.12601878,40797228.40687925,50416244.13913666
2011-07-22,45654948.00413353,40808171.83150571,50418753.933777176
2011-07-23,45646829.32556968,41058068.829446316,50501324.920987695
2011-07-24,45669749.930700235,41126825.66181313,50752013.20698439
2011-07-25,45678684.33041283,40912866.60021481,50160871.11935511
2011-07-26,45693646.746797256,41193604.87225096,50925071.75041604
2011-07-27,45713016.53011598,40971397.045453824,50456314.5676786
2011-07-28,45735253.926199116,40722468.34117536,50249013.9029072
2011-07-29,45735816.80307847,41091943.61399543,50347606.140107974
2011-07-30,45756045.03672456,41220244.35622616,50673703.27408628
2011-07-31,45797905.641197085,40927418.12612274,50650356.24161569
2011-08-01,45817302.53849582,40893131.19641844,50337842.39886918
2011-08-02,45835530.19848546,41270436.95464897,50782846.812697224
2011-08-03,45852542.44376068,41027735.7247523,50427358.790148236
2011-08-04,45868600.31083196,41334621.96504805,50841521.19800448
2011-08-05,45861111.89361663,41078372.151708126,50672804.4623734
2011-08-06,45873433.51257979,40946684.16351711,50711014.99088185
2011-08-07,45909528.17960166,40945358.27522139,50453966.83082583
2011-08-08,45927188.28661599,41067358.1179964,50384086.02818665
2011-08-09,45949404.83313189,41334539.39538704,50780334.32006123
2011-08-10,45977557.50135455,41257440.15984346,50643223.95113342
2011-08-11,46012992.37704369,41118136.14458584,50625014.446927294
2011-08-12,46033802.837595806,41396804.984178685,50892414.26559016
2011-08-13,46083585.252904944,41725679.62064412,50452920.80824299
2011-08-14,46166067.33393782,41387739.689674795,50965101.31947948
2011-08-15,46238317.43928204,41465818.25811744,51127437.788833916
2011-08-16,46322117.996112026,41599701.69344969,51142818.22919446
2011-08-17,46417177.63115859,41686679.14281113,51420433.60214754
2011-08-18,46522748.46026246,42097146.018554285,51033971.28434054
2011-08-19,46614463.18110901,42151862.1734865,51412314.14736978
2011-08-20,46733162.12316202,42289715.85616783,51473166.774417624
2011-08-21,46879606.08688648,42102551.61885057,51766180.592954874
2011-08-22,47007780.80293654,42262106.83814633,51765978.377240114
2011-08-23,47136373.28655305,42884940.55425416,51537153.49016811
2011-08-24,47262091.48561831,42399625.128945865,52171325.89709445
2011-08-25,47381390.2548663,42805803.07517141,52505037.69195079
2011-08-26,47467414.77110221,42563255.56529169,52299250.57509353
2011-08-27,47558928.0103691,42645646.260768846,52355338.484504715
2011-08-28,47655114.694891766,42864484.03374155,52585473.93970572
2011-08-29,47708964.33536436,43049305.177710004,52614706.99933011
2011-08-30,47738810.76301704,43072227.96324829,52371479.7162657
2011-08-31,47741697.089978814,42956907.13775942,52611316.18463908
2011-09-01,47715127.1763024,43205023.43357543,52302625.31668
2011-09-02,47634013.34069808,42777331.7353799,52188469.2611281
2011-09-03,47539586.18801751,42339962.17219564,52936837.06368994
2011-09-04,47434158.87847612,42451039.144284286,51885172.894538045
2011-09-05,47274449.061139986,42358406.549786955,52045776.517719835
2011-09-06,47083037.13732016,42420239.007089496,51551039.19803586
2011-09-07,46861631.710344315,41989455.2287156,51538821.94735716
2011-09-08,46612705.82336211,41911459.76789068,51616971.42063315
2011-09-09,46316316.768373124,41769206.452734426,51154330.386132576
2011-09-10,46018878.85258762,40966730.551936746,50928915.9134964
2011-09-11,45727785.301077746,41063742.75017467,50893696.38803687
2011-09-12,45404586.61902447,40362060.810961366,50333965.52456772
2011-09-13,45076308.30137243,40200481.364404425,49818132.02786421
2011-09-14,44748582.96620787,40411165.69051897,49652248.59418493
2011-09-15,44427164.598485105,39712719.49456746,49392934.940055124
2011-09-16,44094641.52855684,39496595.01861465,48795895.16735582
2011-09-17,43799120.982564084,39010874.30449268,48739273.62325542
2011-09-18,43548784.361736104,38684744.174362175,48320525.11622817
2011-09-19,43305022.96586905,38495310.625343375,47894563.32602423
2011-09-20,43093738.77908756,38130155.55494375,47911324.82051384
2011-09-21,42918486.3998448,38256280.710428536,47373969.43805154
2011-09-22,42782024.041176826,37607095.9521842,47711596.83949337
2011-09-23,42663089.67957961,38022832.754220895,47275826.57737605
2011-09-24,42605173.86178431,37797133.26962193,47193052.89598828
2011-09-25,42611186.24422195,38075036.9087344,47068127.3002114
2011-09-26,42636722.793539345,38076314.9639944,47265548.68371099
2011-09-27,42701514.84631416,38083824.57152419,47667551.49631745
2011-09-28,42802732.1480764,38314338.748550236,47556642.61796892
2011-09-29,42936703.40242846,38351750.174585454,47868244.321036145
2011-09-30,43075865.70274356,38771661.260280214,47551259.51356102
2011-10-01,43257709.472684786,38580586.3282986,48326595.91854807
2011-10-02,43479611.07062101,38860336.86106685,48058942.03737802
2011-10-03,43692255.173248746,38657322.052675925,48741240.99423586
2011-10-04,43911223.57219608,39292303.531196125,48617742.87375517
2011-10-05,44130418.32456024,39419496.42574643,48947357.71976852
2011-10-06,44343879.120721355,39500831.8305435,49242794.13120704
2011-10-07,44522803.20197675,39457164.22308606,49525674.324723564
2011-10-08,44704532.13112096,39894212.130790286,49180786.21898371
2011-10-09,44887396.05305805,40152609.02239214,49684233.01804517
2011-10-10,45024116.889963195,40248774.96541484,49452022.009886384
2011-10-11,45133347.3179831,40280636.897362344,49566853.511163704
2011-10-12,45213014.56541411,40530599.527101435,50155331.331217214
2011-10-13,45262030.85951216,40574609.51982008,50075713.998318784
2011-10-14,45257181.633564845,40224964.43632255,49824446.39035396
2011-10-15,45241959.32723868,40556306.624932244,49602981.19981384
2011-10-16,45221237.59195937,40598340.992341116,50104478.4228615
2011-10-17,45154492.06298024,40266720.68482995,49967645.862606294
2011-10-18,45067149.66647401,40343101.75664943,49732816.47673776
2011-10-19,44963740.88502908,40336521.69178827,49930320.79495802
2011-10-20,44849422.30038299,40371231.2018841,49569964.5261293
2011-10-21,44706685.966443464,39783701.18058655,49555475.425674774
2011-10-22,44584028.678069465,40055533.01338577,49221176.604765646
2011-10-23,44490480.81668689,39751009.901423305,49398137.735909015
2011-10-24,44388705.29513666,39788339.28554174,48894972.922338635
2011-10-25,44306252.2901329,39435604.67602756,49132180.78205149
2011-10-26,44248647.15036275,39413204.329840906,48723610.854547575
2011-10-27,44220880.91400919,39306654.37181059,48844546.40088862
2011-10-28,44204121.18380947,39733698.61746219,49036185.71225339
2011-10-29,44244416.65581711,39501606.11690824,48830062.89339665
2011-10-30,44347294.23249595,39710826.61125286,48920368.79458071
2011-10-31,44470957.52241239,39703944.77391372,49354529.70549864
2011-11-01,44637669.76498602,40129812.68186735,49024353.73417622
2011-11-02,44846995.055678725,39878708.411404684,49661814.930055596
2011-11-03,45097463.02308884,40611930.66535268,49901071.06958078
2011-11-04,45363469.7690572,40199414.10912281,50447526.22790081
2011-11-05,45684182.92119924,40493231.613956384,50555122.99056429
2011-11-06,46058343.89944457,41671464.60042995,50728710.50956596
2011-11-07,46437670.19490222,41619302.65054487,51362565.200407274
2011-11-08,46838434.65094205,42169541.323558666,51492195.768365875
2011-11-09,47254889.72929989,42693691.41782871,52080771.184412755
2011-11-10,47681096.3404579,43413786.92049123,52570779.06440764
2011-11-11,48087964.96539702,43575642.78780994,52864038.56086985
2011-11-12,48512272.46706097,43922466.91513393,52866009.8771939
2011-11-13,48951544.03666517,43871251.71217575,53825008.224526934
2011-11-14,49357500.284779355,44712208.71739221,54415579.24369089
2011-11-15,49747644.67987386,45402870.06767677,54592107.859492615
2011-11-16,50118658.56986153,45507489.97590743,55232654.617525294
2011-11-17,50468163.70133283,45895769.7100574,55480053.09147489
2011-11-18,50771661.38439731,46222177.055777445,55646475.66938329
2011-11-19,51071414.18039649,46338994.71191229,55680957.45033342
2011-11-20,51371163.036812484,46662523.24266133,56234338.39202434
2011-11-21,51629384.27153512,46965776.68421953,56606764.99648652
2011-11-22,51870666.80033021,47256618.10367639,56757285.459434785
2011-11-23,52098882.6947039,47085241.74597204,56815982.965514824
2011-11-24,52318717.33833238,47291803.37545035,56967701.67144243
2011-11-25,52512375.01045579,47772747.267533705,57023518.924930915
2011-11-26,52728232.594800696,48223155.13812763,57421090.22491951
2011-11-27,52975341.10831928,48229284.55208554,57729460.64321412
2011-11-28,53216485.97742574,48630178.858407855,57957945.72778618
2011-11-29,53479392.548427805,48577796.413590275,58324273.15204317
2011-11-30,53769755.40122105,49346694.354454726,58860515.11517806
2011-12-01,54092662.44236938,49436152.068527885,59126933.59518968
2011-12-02,54429233.396666236,49866950.95463165,59483699.72410747
2011-12-03,54825248.14986985,50253450.62684085,59594578.70697931
2011-12-04,55285666.266796924,50528470.583830364,59968965.51485573
2011-12-05,55767749.04590532,51164981.18596087,60582999.87081253
2011-12-06,56292369.82497078,51368960.2718388,60685907.596022524
2011-12-07,56857189.115368545,52034793.38737071,61835321.04123727
2011-12-08,57458262.38058889,52437635.96157559,62203260.96316497
2011-12-09,58066895.81686809,53190854.27756573,62784443.472003125
2011-12-10,58718520.3308628,54003605.16318484,63490733.578137346
2011-12-11,59407478.912384495,54497295.67929678,64252858.75772702
2011-12-12,60080431.93716486,55704940.04256527,64861718.19150398
2011-12-13,60747958.74715887,55770742.76080784,65512775.79162718
2011-12-14,61398024.39134296,56519752.0143168,66316638.51153429
2011-12-15,62017871.514742345,57073037.37479771,66949232.07765563
2011-12-16,62571145.00705392,57491434.46567257,66860422.82209178
2011-12-17,63087012.15088327,58299196.65597807,67945267.36976433
2011-12-18,63555166.508957505,58792942.47231556,68498898.13690488
2011-12-19,63919413.81578042,59185797.9833084,68418142.5892566
2011-12-20,64189412.81674336,59651062.0081884,69072221.825032
2011-12-21,64354235.552025184,59501226.18849838,68939997.17753115
2011-12-22,64404303.8336588,59342309.21068621,69078193.63609615
2011-12-23,64308507.531616,59534040.028247684,69145150.32935554
2011-12-24,64103266.7219202,59293567.03811585,68822692.29309195
2011-12-25,63787426.58747937,59231969.26268255,68628468.59329122
2011-12-26,63315685.321139455,58504320.57497943,67750555.23619065
2011-12-27,62710131.24893639,58193518.01306522,67330408.07173024
2011-12-28,61973558.16055191,57116443.98158207,66588602.16598951
2011-12-29,61111121.19038259,56462223.45679203,65424782.44091416
2011-12-30,60107145.42622476,55477618.745532446,64683475.86720147
2011-12-31,59013856.660148576,54144206.12051925,63724475.41246662
2012-01-01,57845931.146938324,53202117.44669065,62427643.086080246
2012-01-02,56573572.99937527,51885321.91349796,61399009.41622432
2012-01-03,55233704.01706847,50496510.71964956,59735332.24487639
2012-01-04,53842943.47447976,49302048.12583104,58689464.29459356
2012-01-05,52418948.505317524,47784135.6778584,57120609.73318542
2012-01-06,50956935.08327843,45929289.395490825,55724028.985126354
2012-01-07,49518156.165666424,44843219.599355035,54224808.03621418
2012-01-08,48124240.15885652,43596271.366786145,52533849.85231572
2012-01-09,46750103.60978172,42006554.53332574,51524564.283320434
2012-01-10,45435027.029159695,40927761.81994089,50045816.55607237
2012-01-11,44195574.22563764,39598622.202592015,49102467.37865114
2012-01-12,43046927.29606511,38092911.14723905,47598389.22953356
2012-01-13,41979457.40665701,37191471.4769108,46536178.36096864
2012-01-14,41047306.68788974,36174706.33724036,45743574.31198015
2012-01-15,40262881.81530038,35771567.12617205,45136880.18053395
2012-01-16,39589969.31982017,34756966.34493222,44438380.70714653
2012-01-17,39055056.50228867,34294080.8422815,43580317.76459883
2012-01-18,38660532.263111904,33856437.779031076,43192305.34777972
2012-01-19,38406333.04697407,33542923.290005777,43072667.05251026
2012-01-20,38266846.397560894,33544661.614868853,42915141.73419578
2012-01-21,38279839.31072066,33777782.67829318,43116982.883134395
2012-01-22,38441303.54102029,33815734.52389032,42977949.89687761
2012-01-23,38698919.42344709,33893046.780171365,43697778.29107492
2012-01-24,39063713.756834246,34590088.97263094,44007227.028107904
2012-01-25,39523578.098659605,35028795.2229457,44418408.51092475
2012-01-26,40065205.27844731,35562689.57560496,44643020.65613953
2012-01-27,40651249.985881194,36324137.90843541,45437920.091304004
2012-01-28,41309474.901194185,36772956.59558603,45990655.15596897
2012-01-29,42027769.858036816,36968887.307776265,46824291.72442981
2012-01-30,42747742.10485466,37804380.18072639,47589925.036421195
2012-01-31,43476450.93694034,38701224.4277726,48092121.430454366
2012-02-01,44199952.114482746,39588772.02714793,48703913.22724142
2012-02-02,44905210.16353722,40231168.53073687,49845449.0039203
2012-02-03,45557186.029580176,41162806.06580963,50097683.913901776
2012-02-04,46187864.354604624,41652961.817846276,50990815.47142964
2012-02-05,46791111.79579766,42186200.452306435,51428115.91787617
2012-02-06,47316069.377694465,42744424.601245314,52052537.901229486
2012-02-07,47778657.95432772,43014605.221784264,52378283.02398853
2012-02-08,48174868.63880298,43438623.41518904,52681728.88340543
2012-02-09,48502403.3202292,43572817.09613077,53117994.09001811
2012-02-10,48737480.02324794,44184848.97228331,53575939.27363086
2012-02-11,48923574.80522757,44342458.945825316,53608842.64791518
2012-02-12,49065998.94751701,44294506.1681638,54214481.67326075
2012-02-13,49125021.49465569,44305460.69979152,53667263.49622792
2012-02-14,49127122.81982034,43942145.01664933,54052164.39064873
2012-02-15,49078057.047212005,44098714.48148194,53792589.127086945
2012-02-16,48984293.64728335,44455267.968685634,53564242.5454923
2012-02-17,48829657.2537732,44013573.32786757,53573795.79705466
2012-02-18,48663940.69078326,43594474.755919755,53098261.945309035
2012-02-19,48497392.189751856,43678801.88462216,53438305.86058003
2012-02-20,48293787.96542985,43701336.73662974,52588277.16492771
2012-02-21,48081675.828855276,43398987.656544186,52626792.15917987
2012-02-22,47867466.57599533,43004223.03376465,52413333.396061085
2012-02-23,47656941.3379439,42741843.2989103,51934832.39401706
2012-02-24,47431990.85521416,42702642.63814814,51680978.93830881
2012-02-25,47239357.728590675,42390352.27529346,51817118.07303843
2012-02-26,47085277.97004372,42559416.465954185,51940351.39795522
2012-02-27,46928727.792675555,42233356.439010106,51859710.22663845
2012-02-28,46792855.674091294,42076836.28368351,51452765.565139435
2012-02-29,46678270.54377466,41953698.43858507,51333932.47823652
2012-03-01,46584748.320707075,41948106.0105495,51317123.372578524
2012-03-02,46488166.904240586,41967083.80285624,51233271.91946947
2012-03-03,46429435.07696002,41494761.74013968,51173478.36604355
2012-03-04,46409306.470091596,41715663.16809243,51234787.68659804
2012-03-05,46381779.91828391,41889025.422024876,51177926.11010113
2012-03-06,46365662.30804219,41506349.358135305,50892737.13305569
2012-03-07,46357961.62162844,41269846.8465563,50883646.78841944
2012-03-08,46355670.10995873,41855682.48951613,50966191.669254564
2012-03-09,46332746.30943425,41473203.88730661,51186305.42226063
2012-03-10,46329060.89910218,41438073.00841056,51148523.3793283
2012-03-11,46345198.00588053,41692037.42221744,51186595.82482674
2012-03-12,46335814.62808959,41765885.32675193,51020110.31182062
2012-03-13,46321136.45259506,41655189.85596846,51194183.32039122
2012-03-14,46300260.68379214,41466646.133169256,51114461.42291642
2012-03-15,46272829.377053715,41234774.65501855,51050459.408201545
2012-03-16,46215886.07318671,41815366.72603528,50940742.76745352
2012-03-17,46172685.20075283,41617176.930725604,51177403.52804985
2012-03-18,46147350.570308514,41588602.76803868,50850062.32990318
2012-03-19,46098090.44482755,41624735.4809599,50839847.05676333
2012-03-20,46048552.22479555,41209104.181216516,50413975.796374686
2012-03-21,46000991.933674484,41337355.63056914,50685588.193181515
2012-03-22,45957826.231559604,41154259.006654695,50422222.921717085
2012-03-23,45898383.53179652,40975663.74083229,50353586.87937693
2012-03-24,45867626.89987034,41300675.54510954,50665666.435637504
2012-03-25,45870747.61490231,41104363.30983441,50672039.25959307
2012-03-26,45866338.70918876,41081027.37791058,50917419.063147895
2012-03-27,45877732.584064946,41221418.55543341,50348810.19053417
2012-03-28,45906178.15427692,41310762.898469046,50542214.13354973
2012-03-29,45952424.724104695,41015625.285620496,50643835.1274744
2012-03-30,45993527.880959995,40975844.64774212,51145767.016758315
2012-03-31,46071648.081556976,41600170.973214954,50833233.55729909
2012-04-01,46188738.16244269,41187556.03791865,50734774.3333844
2012-04-02,46299825.88694383,41370557.084117636,50897344.125143364
2012-04-03,46424471.97412548,42094080.814809956,51369612.08785668
2012-04-04,46560075.07817166,41753977.98133181,51176351.57893772
2012-04-05,46703586.73355648,42072091.927546136,51354204.84887299
2012-04-06,46828447.29173845,42248342.607588716,51994307.38590374
2012-04-07,46973509.3253658,42582531.144744195,51601347.756131455
2012-04-08,47137840.723273136,42134514.133952565,51630023.78238495
2012-04-09,47274109.89320753,42559638.16372482,51822046.390487134
2012-04-10,47400130.24826163,42682263.619207926,52103073.45709978
2012-04-11,47512232.69933961,42695513.83656506,52189346.11038613
2012-04-12,47607027.02774767,43063145.670471154,52236655.69832692
2012-04-13,47658361.68928028,42973637.11903667,51975125.25592155
2012-04-14,47706247.75944793,43071037.118339516,52789801.1873711
2012-04-15,47751639.20412484,42869409.85864576,52499866.625618584
2012-04-16,47749772.5776871,43018605.98257329,52680671.73224705
2012-04-17,47721644.70866197,42920707.72312621,52506522.96277078
2012-04-18,47667299.13175302,42891013.341925345,52386962.800075695
2012-04-19,47587484.763356775,43096354.31158255,52381316.90417851
2012-04-20,47460499.498046495,42804636.81010835,52452411.30623801
2012-04-21,47330987.96656584,42434261.27338436,51814604.42847531
2012-04-22,47204589.465433046,42435434.64298854,51979064.82955863
2012-04-23,47041143.162734546,42429709.67106584,51926946.60339495
2012-04-24,46866033.19652536,42271780.65605936,51826755.06995743
2012-04-25,46683348.41122091,41845832.20879992,51359904.83031488
2012-04-26,46497424.02498127,41600113.235537976,51251678.62902874
2012-04-27,46289581.39641904,41309330.85987387,51131649.71857914
2012-04-28,46106838.2127345,41229596.36961445,50649906.90431531
2012-04-29,45956487.69024204,41148952.71027411,50449450.9662354
2012-04-30,45799255.89652701,40706965.900687106,50286519.72225127
2012-05-01,45660621.18134265,40743799.574485466,50358430.77779495
2012-05-02,45543971.16032451,40699798.28000847,50267500.168960065
2012-05-03,45452164.553603075,41042977.87837502,49995062.43832438
2012-05-04,45364313.370538376,40346987.87002605,50106818.65668601
2012-05-05,45324556.423611656,40396722.512629,49947923.15829631
2012-05-06,45336720.80539376,40527645.69905054,50331135.14298249
2012-05-07,45357577.92529301,40677663.64484752,49933766.658315256
2012-05-08,45408275.10404967,40692539.0656837,49853161.38535813
2012-05-09,45487614.79710305,40962547.16848968,50400693.60561054
2012-05-10,45593745.09592593,41078443.12261054,50228604.55524267
2012-05-11,45701073.17721902,41209296.03714832,50310539.691339485
2012-05-12,45849168.809257366,41290904.337373644,50825174.67629709
2012-05-13,46037550.74006202,41205780.523239926,51040148.495136686
2012-05-14,46219058.93340988,41737094.22308382,51183868.72411074
2012-05-15,46411390.30661021,42037792.78925748,50938786.13209966
2012-05-16,46610467.082210265,42056168.51121217,51243012.29144198
2012-05-17,46812198.915384635,41971652.03984676,51513914.315172434
2012-05-18,46989448.52238019,42404353.641047,51928705.0409554
2012-05-19,47180966.57234219,42711634.489070356,51777404.460276216
2012-05-20,47386187.95372921,42629199.4070127,52314620.22534656
2012-05-21,47558592.31806528,43159976.66315979,52294301.75202299
2012-05-22,47717207.13868041,42983881.34393768,52529576.68926452
2012-05-23,47859923.604610436,43419135.35985167,52650376.91098043
2012-05-24,47985188.30203509,43218841.55561766,53040949.29193265
2012-05-25,48068882.72314071,43273263.73794794,53027324.5651117
2012-05-26,48153159.1285654,43616886.19241666,52931339.01106393
2012-05-27,48241128.00038062,43337423.44539662,53200335.54322675
2012-05-28,48290103.378189,43507279.45484624,53026021.66006773
2012-05-29,48322987.86461441,43715276.81054103,52871376.41146678
2012-05-30,48341471.21874595,43592870.09158491,53023384.171454355
2012-05-31,48347609.027971394,42944752.536098756,52813557.598619916
2012-06-01,48320596.86875748,43505859.70423432,52961242.72059184
2012-06-02,48305511.58435642,43700582.61979307,53092306.70440519
2012-06-03,48307917.657197036,43728759.3867654,53167251.34516833
2012-06-04,48287047.267604366,43506493.25001116,52987634.7150985
2012-06-05,48267137.61620333,43515220.83537832,53252679.56104176
2012-06-06,48250600.66111954,43476919.9305796,53033816.30520218
2012-06-07,48239592.401859835,43271116.75927401,52938791.86888927
2012-06-08,48212797.15614511,43211111.176635094,52654705.67193215
2012-06-09,48214197.892180756,43326964.06073503,52805478.63674979
2012-06-10,48247729.45012797,43661408.79532998,53156006.52325366
2012-06-11,48270521.56248224,43473021.10986069,53186451.80046013
2012-06-12,48304313.08756999,43566948.68442457,52685465.60098274
2012-06-13,48348710.03419687,43756478.64432552,53266051.0570879
2012-06-14,48402851.6096598,43734934.48981874,52730425.0752285
2012-06-15,48442296.604042314,43771033.63712773,53229547.29598333
2012-06-16,48507897.90569839,43730829.85536323,52915066.16582293
2012-06-17,48600558.68272903,43913653.20113298,53347895.752952844
2012-06-18,48674573.913023174,44073426.83218427,53277136.95004059
2012-06-19,48749135.621854104,44211240.00037722,53457641.26289363
2012-06-20,48821671.61592573,44069510.87662071,53274413.69067587
2012-06-21,48889579.508102044,44232654.906728245,53806797.02203823
2012-06-22,48927166.33255564,43897742.63228891,53991975.814461194
2012-06-23,48974560.01665978,44166620.90966847,53792145.35243563
2012-06-24,49032485.24462167,44026634.17814032,53732648.09854215
2012-06-25,49055606.95182437,44181602.58190363,54185122.06390318
2012-06-26,49064019.93107994,44163112.021036796,53934417.55409427
2012-06-27,49056555.01965642,44006399.854982816,53748501.76757509
2012-06-28,49032464.87326203,44211854.68761744,53595968.98311378
2012-06-29,48968301.32845452,44333036.37463041,53567024.97990245
2012-06-30,48906752.75366842,44295129.818325356,53604714.95868744
2012-07-01,48851336.419110075,44153662.098245084,53474259.12641538
2012-07-02,48759651.89904737,44407364.4048545,53613747.45151117
2012-07-03,48654776.951329894,43586815.802340105,53179194.3030811
2012-07-04,48538479.39964032,43781969.93681662,53269432.68707139
2012-07-05,48412811.0759846,43812844.11712426,52970872.28106519
2012-07-06,48256898.77299191,43377770.38693079,52765415.85070987
2012-07-07,48115703.35708461,43485130.80659997,52834448.09318953
2012-07-08,47994644.53885591,43430465.38937998,52794062.33799465
2012-07-09,47852799.41764665,43316237.070256524,52292231.53951785
2012-07-10,47714257.91971675,42716654.11244728,52765970.0418051
2012-07-11,47581309.84916428,42924250.30321635,52050629.519308366
2012-07-12,47456030.285180114,42797714.494258106,52410839.08908056
2012-07-13,47317078.41391127,42571902.419495955,52034014.10601281
2012-07-14,47208480.54479871,42298964.89797992,51928703.86454816
2012-07-15,47134293.88150348,42566825.538235635,52013718.83912682
2012-07-16,47051857.74492874,42429976.40483383,51741029.247731194
2012-07-17,46983213.50264851,42140390.103391595,51641631.85830187
2012-07-18,46928365.675174735,42140928.09045418,51526909.96573694
2012-07-19,46886948.39465969,41792672.70789932,51719710.52533523
2012-07-20,46835109.52139816,41966524.77972118,51452194.1356427
2012-07-21,46814380.25173542,42137383.28178944,51667676.32816881
2012-07-22,46826423.83399832,41851752.279509224,51446611.605436526
2012-07-23,46826367.19636691,42455900.44405072,51574657.793025695
2012-07-24,46834294.00289743,41724472.474754944,52028370.66204638
